datum,Total sales,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,Day,Weekday Number
2018-10-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,5,Sunday,14,7
2018-10-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,6,Sunday,14,7
2018-10-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,7,Sunday,14,7
2018-10-14 08:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,8,Sunday,14,7
2018-10-14 09:00:00,6.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2018,10,9,Sunday,14,7
2018-10-14 10:00:00,9.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,2018,10,10,Sunday,14,7
2018-10-14 11:00:00,3.4,0.0,0.0,1.0,1.4,1.0,0.0,0.0,0.0,2018,10,11,Sunday,14,7
2018-10-14 12:00:00,20.630000000000003,0.0,1.33,3.0,14.3,1.0,0.0,0.0,1.0,2018,10,12,Sunday,14,7
2018-10-14 13:00:00,2.34,0.0,0.34,0.0,2.0,0.0,0.0,0.0,0.0,2018,10,13,Sunday,14,7
2018-10-14 14:00:00,10.34,1.0,0.34,0.0,7.0,0.0,0.0,0.0,2.0,2018,10,14,Sunday,14,7
2018-10-14 15:00:00,5.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2018,10,15,Sunday,14,7
2018-10-14 16:00:00,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,10,16,Sunday,14,7
2018-10-14 17:00:00,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,10,17,Sunday,14,7
2018-10-14 18:00:00,5.54,0.34,1.0,0.2,3.0,0.0,0.0,0.0,1.0,2018,10,18,Sunday,14,7
2018-10-14 19:00:00,8.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2018,10,19,Sunday,14,7
2018-10-14 20:00:00,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2018,10,20,Sunday,14,7
2018-10-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,21,Sunday,14,7
2018-10-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,22,Sunday,14,7
2018-10-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,23,Sunday,14,7
2018-10-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,0,Monday,15,1
2018-10-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,1,Monday,15,1
2018-10-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,2,Monday,15,1
2018-10-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,3,Monday,15,1
2018-10-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,4,Monday,15,1
2018-10-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,5,Monday,15,1
2018-10-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,6,Monday,15,1
2018-10-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,7,Monday,15,1
2018-10-15 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,8,Monday,15,1
2018-10-15 09:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,10,9,Monday,15,1
2018-10-15 10:00:00,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,10,10,Monday,15,1
2018-10-15 11:00:00,8.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,2018,10,11,Monday,15,1
2018-10-15 12:00:00,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,10,12,Monday,15,1
2018-10-15 13:00:00,19.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0,2018,10,13,Monday,15,1
2018-10-15 14:00:00,13.33,0.33,0.0,0.0,11.0,1.0,0.0,1.0,0.0,2018,10,14,Monday,15,1
2018-10-15 15:00:00,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2018,10,15,Monday,15,1
2018-10-15 16:00:00,7.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2018,10,16,Monday,15,1
2018-10-15 17:00:00,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2018,10,17,Monday,15,1
2018-10-15 18:00:00,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2018,10,18,Monday,15,1
2018-10-15 19:00:00,6.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2018,10,19,Monday,15,1
2018-10-15 20:00:00,3.6,0.0,0.0,1.0,2.6,0.0,0.0,0.0,0.0,2018,10,20,Monday,15,1
2018-10-15 21:00:00,5.906000000000001,1.84,0.066,0.0,4.0,0.0,0.0,0.0,0.0,2018,10,21,Monday,15,1
2018-10-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,22,Monday,15,1
2018-10-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,23,Monday,15,1
2018-10-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,0,Tuesday,16,2
2018-10-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,1,Tuesday,16,2
2018-10-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,2,Tuesday,16,2
2018-10-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,3,Tuesday,16,2
2018-10-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,4,Tuesday,16,2
2018-10-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,5,Tuesday,16,2
2018-10-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,6,Tuesday,16,2
2018-10-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,7,Tuesday,16,2
2018-10-16 08:00:00,3.4,0.0,0.0,0.0,2.4,1.0,0.0,0.0,0.0,2018,10,8,Tuesday,16,2
2018-10-16 09:00:00,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2018,10,9,Tuesday,16,2
2018-10-16 10:00:00,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2018,10,10,Tuesday,16,2
2018-10-16 11:00:00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,10,11,Tuesday,16,2
2018-10-16 12:00:00,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2018,10,12,Tuesday,16,2
2018-10-16 13:00:00,3.697,2.0,0.497,0.0,0.2,1.0,0.0,0.0,0.0,2018,10,13,Tuesday,16,2
2018-10-16 14:00:00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2018,10,14,Tuesday,16,2
2018-10-16 15:00:00,2.495,0.0,1.495,0.0,1.0,0.0,0.0,0.0,0.0,2018,10,15,Tuesday,16,2
2018-10-16 16:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,10,16,Tuesday,16,2
2018-10-16 17:00:00,4.33,2.0,0.33,0.0,2.0,0.0,0.0,0.0,0.0,2018,10,17,Tuesday,16,2
2018-10-16 18:00:00,12.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,2018,10,18,Tuesday,16,2
2018-10-16 19:00:00,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2018,10,19,Tuesday,16,2
2018-10-16 20:00:00,4.1,0.0,1.0,0.0,0.1,0.0,3.0,0.0,0.0,2018,10,20,Tuesday,16,2
2018-10-16 21:00:00,1.6,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,2018,10,21,Tuesday,16,2
2018-10-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,22,Tuesday,16,2
2018-10-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,23,Tuesday,16,2
2018-10-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,0,Wednesday,17,3
2018-10-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,1,Wednesday,17,3
2018-10-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,2,Wednesday,17,3
2018-10-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,3,Wednesday,17,3
2018-10-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,4,Wednesday,17,3
2018-10-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,5,Wednesday,17,3
2018-10-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,6,Wednesday,17,3
2018-10-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,7,Wednesday,17,3
2018-10-17 08:00:00,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2018,10,8,Wednesday,17,3
2018-10-17 09:00:00,1.33,0.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,10,9,Wednesday,17,3
2018-10-17 10:00:00,7.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2018,10,10,Wednesday,17,3
2018-10-17 11:00:00,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,10,11,Wednesday,17,3
2018-10-17 12:00:00,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,10,12,Wednesday,17,3
2018-10-17 13:00:00,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2018,10,13,Wednesday,17,3
2018-10-17 14:00:00,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,10,14,Wednesday,17,3
2018-10-17 15:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,10,15,Wednesday,17,3
2018-10-17 16:00:00,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,10,16,Wednesday,17,3
2018-10-17 17:00:00,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2018,10,17,Wednesday,17,3
2018-10-17 18:00:00,11.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,2018,10,18,Wednesday,17,3
2018-10-17 19:00:00,7.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2018,10,19,Wednesday,17,3
2018-10-17 20:00:00,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2018,10,20,Wednesday,17,3
2018-10-17 21:00:00,12.2,0.0,2.0,0.0,9.2,0.0,0.0,0.0,1.0,2018,10,21,Wednesday,17,3
2018-10-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,22,Wednesday,17,3
2018-10-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,23,Wednesday,17,3
2018-10-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,0,Thursday,18,4
2018-10-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,1,Thursday,18,4
2018-10-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,2,Thursday,18,4
2018-10-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,3,Thursday,18,4
2018-10-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,4,Thursday,18,4
2018-10-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,5,Thursday,18,4
2018-10-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,6,Thursday,18,4
2018-10-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,7,Thursday,18,4
2018-10-18 08:00:00,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2018,10,8,Thursday,18,4
2018-10-18 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,9,Thursday,18,4
2018-10-18 10:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,10,10,Thursday,18,4
2018-10-18 11:00:00,9.6,0.0,1.0,1.0,5.6,2.0,0.0,0.0,0.0,2018,10,11,Thursday,18,4
2018-10-18 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,12,Thursday,18,4
2018-10-18 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,13,Thursday,18,4
2018-10-18 14:00:00,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,10,14,Thursday,18,4
2018-10-18 15:00:00,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2018,10,15,Thursday,18,4
2018-10-18 16:00:00,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,16,Thursday,18,4
2018-10-18 17:00:00,9.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,2018,10,17,Thursday,18,4
2018-10-18 18:00:00,2.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.0,2018,10,18,Thursday,18,4
2018-10-18 19:00:00,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,10,19,Thursday,18,4
2018-10-18 20:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,20,Thursday,18,4
2018-10-18 21:00:00,12.4,0.0,0.0,0.0,2.4,0.0,0.0,10.0,0.0,2018,10,21,Thursday,18,4
2018-10-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,22,Thursday,18,4
2018-10-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,23,Thursday,18,4
2018-10-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,0,Friday,19,5
2018-10-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,1,Friday,19,5
2018-10-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,2,Friday,19,5
2018-10-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,3,Friday,19,5
2018-10-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,4,Friday,19,5
2018-10-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,5,Friday,19,5
2018-10-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,6,Friday,19,5
2018-10-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,7,Friday,19,5
2018-10-19 08:00:00,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,10,8,Friday,19,5
2018-10-19 09:00:00,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,10,9,Friday,19,5
2018-10-19 10:00:00,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2018,10,10,Friday,19,5
2018-10-19 11:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,10,11,Friday,19,5
2018-10-19 12:00:00,9.065999999999999,0.0,1.066,0.0,5.0,1.0,2.0,0.0,0.0,2018,10,12,Friday,19,5
2018-10-19 13:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,10,13,Friday,19,5
2018-10-19 14:00:00,3.33,0.0,0.33,0.0,1.0,0.0,0.0,1.0,1.0,2018,10,14,Friday,19,5
2018-10-19 15:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,10,15,Friday,19,5
2018-10-19 16:00:00,3.93,1.0,0.33,0.0,1.6,0.0,0.0,0.0,1.0,2018,10,16,Friday,19,5
2018-10-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,17,Friday,19,5
2018-10-19 18:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,18,Friday,19,5
2018-10-19 19:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,10,19,Friday,19,5
2018-10-19 20:00:00,6.34,0.0,0.34,0.0,0.0,0.0,0.0,5.0,1.0,2018,10,20,Friday,19,5
2018-10-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,21,Friday,19,5
2018-10-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,22,Friday,19,5
2018-10-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,23,Friday,19,5
2018-10-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,0,Saturday,20,6
2018-10-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,1,Saturday,20,6
2018-10-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,2,Saturday,20,6
2018-10-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,3,Saturday,20,6
2018-10-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,4,Saturday,20,6
2018-10-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,5,Saturday,20,6
2018-10-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,6,Saturday,20,6
2018-10-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,7,Saturday,20,6
2018-10-20 08:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2018,10,8,Saturday,20,6
2018-10-20 09:00:00,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,10,9,Saturday,20,6
2018-10-20 10:00:00,12.0,0.0,1.0,0.0,3.0,1.0,0.0,5.0,2.0,2018,10,10,Saturday,20,6
2018-10-20 11:00:00,12.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2018,10,11,Saturday,20,6
2018-10-20 12:00:00,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2018,10,12,Saturday,20,6
2018-10-20 13:00:00,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2018,10,13,Saturday,20,6
2018-10-20 14:00:00,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,10,14,Saturday,20,6
2018-10-20 15:00:00,14.0,0.0,0.0,0.0,8.0,1.0,0.0,5.0,0.0,2018,10,15,Saturday,20,6
2018-10-20 16:00:00,14.34,0.0,0.34,0.0,13.0,1.0,0.0,0.0,0.0,2018,10,16,Saturday,20,6
2018-10-20 17:00:00,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2018,10,17,Saturday,20,6
2018-10-20 18:00:00,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2018,10,18,Saturday,20,6
2018-10-20 19:00:00,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,10,19,Saturday,20,6
2018-10-20 20:00:00,14.02,0.34,0.68,2.0,0.0,1.0,0.0,10.0,0.0,2018,10,20,Saturday,20,6
2018-10-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,21,Saturday,20,6
2018-10-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,22,Saturday,20,6
2018-10-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,23,Saturday,20,6
2018-10-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,0,Sunday,21,7
2018-10-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,1,Sunday,21,7
2018-10-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,2,Sunday,21,7
2018-10-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,3,Sunday,21,7
2018-10-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,4,Sunday,21,7
2018-10-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,5,Sunday,21,7
2018-10-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,6,Sunday,21,7
2018-10-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,7,Sunday,21,7
2018-10-21 08:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,10,8,Sunday,21,7
2018-10-21 09:00:00,13.33,1.33,0.0,0.0,9.0,0.0,3.0,0.0,0.0,2018,10,9,Sunday,21,7
2018-10-21 10:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,10,Sunday,21,7
2018-10-21 11:00:00,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2018,10,11,Sunday,21,7
2018-10-21 12:00:00,14.0,3.0,1.0,1.0,3.0,0.0,0.0,5.0,1.0,2018,10,12,Sunday,21,7
2018-10-21 13:00:00,6.34,0.0,1.34,0.0,4.0,1.0,0.0,0.0,0.0,2018,10,13,Sunday,21,7
2018-10-21 14:00:00,13.33,1.0,1.33,0.0,11.0,0.0,0.0,0.0,0.0,2018,10,14,Sunday,21,7
2018-10-21 15:00:00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,10,15,Sunday,21,7
2018-10-21 16:00:00,4.34,0.0,0.34,0.0,4.0,0.0,0.0,0.0,0.0,2018,10,16,Sunday,21,7
2018-10-21 17:00:00,5.34,1.34,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2018,10,17,Sunday,21,7
2018-10-21 18:00:00,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2018,10,18,Sunday,21,7
2018-10-21 19:00:00,6.9799999999999995,0.0,1.68,0.0,4.3,1.0,0.0,0.0,0.0,2018,10,19,Sunday,21,7
2018-10-21 20:00:00,7.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,2018,10,20,Sunday,21,7
2018-10-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,21,Sunday,21,7
2018-10-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,22,Sunday,21,7
2018-10-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,23,Sunday,21,7
2018-10-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,0,Monday,22,1
2018-10-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,1,Monday,22,1
2018-10-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,2,Monday,22,1
2018-10-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,3,Monday,22,1
2018-10-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,4,Monday,22,1
2018-10-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,5,Monday,22,1
2018-10-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,6,Monday,22,1
2018-10-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,7,Monday,22,1
2018-10-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,8,Monday,22,1
2018-10-22 09:00:00,0.53,0.33,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2018,10,9,Monday,22,1
2018-10-22 10:00:00,2.34,0.0,0.34,1.0,1.0,0.0,0.0,0.0,0.0,2018,10,10,Monday,22,1
2018-10-22 11:00:00,3.34,0.0,0.34,1.0,0.0,2.0,0.0,0.0,0.0,2018,10,11,Monday,22,1
2018-10-22 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,12,Monday,22,1
2018-10-22 13:00:00,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2018,10,13,Monday,22,1
2018-10-22 14:00:00,8.2,1.0,0.0,0.2,2.0,0.0,0.0,5.0,0.0,2018,10,14,Monday,22,1
2018-10-22 15:00:00,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2018,10,15,Monday,22,1
2018-10-22 16:00:00,17.1,0.0,1.0,0.1,5.0,3.0,0.0,8.0,0.0,2018,10,16,Monday,22,1
2018-10-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,17,Monday,22,1
2018-10-22 18:00:00,4.6,0.0,1.0,0.0,2.6,1.0,0.0,0.0,0.0,2018,10,18,Monday,22,1
2018-10-22 19:00:00,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,10,19,Monday,22,1
2018-10-22 20:00:00,18.63,0.33,0.0,1.0,1.0,1.0,0.0,15.0,0.3,2018,10,20,Monday,22,1
2018-10-22 21:00:00,1.33,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,21,Monday,22,1
2018-10-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,22,Monday,22,1
2018-10-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,23,Monday,22,1
2018-10-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,0,Tuesday,23,2
2018-10-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,1,Tuesday,23,2
2018-10-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,2,Tuesday,23,2
